_id,link,text,date,Likes,Comments,sentiment
6625947181aad1cc6b12a051,https://twitter.com/ferozwala/status/1782173352934928443#m,Urgent| Press coverage: Israeli occupation aircraft bombed Bureij camp in the central Gaza Strip.   #Gaza #Palestine @qudsn #Breaking,"Apr 21, 2024 · 10:23 PM UTC",1,1,Neutral
6625947181aad1cc6b12a052,https://twitter.com/AgenciaAJN/status/1782174311693893642#m,"Israeli official: ""Negotiations are a lost cause, Hamas will never release all those kidnapped and corpses"" Article: https://agenciaajn.com/noticia/funcionario-israeli-las-negociaciones-son-una-causa-perdida-hamas-nunca-liberara-a-todos-los-secuestrados-y-cadaveres-237125 #Qatar #Turkey #Hamas #Gaza #Palestine #Israel","Apr 21, 2024 · 10:27 PM UTC",1,0,Neutral
6625947181aad1cc6b12a053,https://twitter.com/ferozwala/status/1782172497628270935#m,More batches of Chinese aid to #Gaza arrive in #Egypt.   #Palestine #China,"Apr 21, 2024 · 10:20 PM UTC",2,0,Positive
6625947181aad1cc6b12a054,https://twitter.com/BRICSNewsFR/status/1782162800002920950#m,"🚨 BREAKING 🚨  Le dirigeant de la #RPDC fête la construction de 10 000 logements à #Pyongyang.  Arrivé en limousine Aurus, offerte part #Poutine, président de #Russie.  #KimJonUn est très proche des #BRICS et soutien pleinement la #Palestine à #Gaza face à #Israel dans son combat d’indépendance.","Apr 21, 2024 · 9:41 PM UTC",94,2,Neutral
6625947181aad1cc6b12a055,https://twitter.com/CarymaRules/status/1782159210605596848#m,Unhinged behaviour by protesters who do not seem to understand that their freedoms end where ours begin.  #cdnpoli #Toronto #Palestine #Israel #Gaza #ProtestMania,"Apr 21, 2024 · 9:27 PM UTC",101,37,Neutral
6625947181aad1cc6b12a056,https://twitter.com/Olumide10244373/status/1782174365292859438#m,What Impact will US have on #ukraine  military analyst Sean Bell #israel #palestine #News,"Apr 21, 2024 · 10:27 PM UTC",0,0,Negative
6625947181aad1cc6b12a057,https://twitter.com/ghada_pales/status/1782171886790595041#m,"🔴Urgent | UNRWA Commissioner-General: The situation in the West Bank is deteriorating day by day, including refugee camps.  #Gaza_life_matters #FreePalestine #GazaGenocide‌ #RafahUnderAttack #Palestine #NorthenGazaStarving","Apr 21, 2024 · 10:17 PM UTC",0,1,Neutral
6625947181aad1cc6b12a058,https://twitter.com/ziy45/status/1782174314185588788#m,#Palestine,"Apr 21, 2024 · 10:27 PM UTC",0,0,Neutral
6625947181aad1cc6b12a059,https://twitter.com/ShamsiaHassani/status/1782129478447382819#m,"During the past few months, I saw so many sad pictures of Palestine/ Gaza that I couldn't even swallow the pain that gathered in my throat...  In the game that politicians are playing, people are really dying!  No to War, No to killing innocent people   #Gaza #Palestine","Apr 21, 2024 · 7:29 PM UTC",449,19,Negative
6625947181aad1cc6b12a05a,https://twitter.com/furkannewscom/status/1782165299078246655#m,Barselona'da Filistin'e Destek Yürüyüşünde Göstericiler Filistin Bayrağı Oluşturdu  #Palestine #Gaza #اخبار #حرب_غزة #FreePalestine #Barcelone,"Apr 21, 2024 · 9:51 PM UTC",31,0,Neutral
6625947181aad1cc6b12a05b,https://twitter.com/VOT_27/status/1780964826291818888#m,We ask @UNGeneva @UKUN_NewYork @EU_UNGeneva @franceonu @hrw &others to continue being the voice to people going through a genocide like:People of #Tigray❤️💛 #Palestine 🇵🇸 #Sudan🇸🇩 #Congo🇨🇩 #Armenia🇦🇲 #RohingyaCommunity🇲🇲 #UpholdPretoriaAgreement @VOT_27 x.com/irobanina/stat…,"Apr 18, 2024 · 2:21 PM UTC",9,0,Neutral
6625947181aad1cc6b12a05c,https://twitter.com/GregEqEd/status/1782174278542053584#m,"""I am also the last member of @PrideToronto who was a founding member of the Lesbian and Gay Pride Day Committee in 1981 that #Pride Toronto traces its history back to. This resignation letter is therefore very much about history and memory...""  #Israel #Palestine - read in full:","Apr 21, 2024 · 10:27 PM UTC",0,0,Positive
6625947181aad1cc6b12a05d,https://twitter.com/MAB_Khalifa/status/1782174273223708771#m,"When they tell you who they are, believe them.  #IsraelisATerorristState #Palestine","Apr 21, 2024 · 10:27 PM UTC",0,0,Neutral
6625947181aad1cc6b12a05e,https://twitter.com/furkannewscom/status/1782120452816585173#m,"Columbia Üniversitesi Öğrencileri “Gazze Dayanışma Kampı”nda  yeniden çadır kuruyor  2 gün önce ABD polisi 100 kadar öğrenciyi gözaltına almış, bazı öğrencilere uzaklaştırma verilmişti.   اخبار #حرب_غزة #غزة_تنتصر #عاجل #Palestine #Gaza #Gaza_Genocide #Columbia  Haberin detayları için tıklayınız ⤵️ https://furkannews.com/colombia-universitesi-ogrencileri-tum-tehditlere-ragmen-filistine-destek-icin-cadir-kuruyor/","Apr 21, 2024 · 6:53 PM UTC",36,0,Neutral
6625947181aad1cc6b12a05f,https://twitter.com/xnewsagency/status/1782171943845663199#m,🔴 #Sondakika İsrail Genelkurmay Başkanı Herzi Halevi'nin Gazze'de savaşın devam etmesine ilişkin planı onayladığı belirtildi.  #migros #Amedspor #savaş #ElClasico #SarıMelekler #Palestine #Irak #deprem   Serenay Katil Togg #beyazfutbol  Mansur Yavaş #GazaWar Erbil Barzani Ordu,"Apr 21, 2024 · 10:17 PM UTC",3,0,Neutral
6625947181aad1cc6b12a060,https://twitter.com/Eng_MRajab/status/1782174216915226825#m,﷽  #CeaseFireNOW #Gaza #Gaza_Genocide #Gaza_Starving #IsraeliNazis #Palestine #WorldWarIII #Rafah #Rafah_under_attack #القرآن #فلسطين #القدس #غزة #الأقصى #الفجر #صلّ_على_النبي #ﷺ #الحرب_العالمية_الثالثة #رفح #غزه_تقاوم #الصبر #الست_من_شوال #وبشّر_الصابرين #الصبر #فرجاً_قريباً,"Apr 21, 2024 · 10:26 PM UTC",0,0,Neutral
6625947181aad1cc6b12a061,https://twitter.com/Lambdactu/status/1782119494241947942#m,"🇺🇸🇵🇸-Le vétéran américain Alan Shebaro explique la réalité de la situation en Palestine :  - ""Je connais la guerre. Ce qui se passe en #Palestine n’est pas une guerre.""   - ""C’est de la déshumanisation, c’est un #génocide, un nettoyage ethnique d’un peuple spécifique pour prendre ses terres.""  - Merci à tous ceux qui osent prendre la parole pour dire la vérité.  - D'autant plus quand ils sont dans des pays qui soutiennent ouvertement le génocide et font tout pour faire taire toute opposition, comme aux #USA, en France et dans certains autres pays.  #PalestineGenocide #Gaza #Rafah #GenocideGaza #GenocideJoeBiden #MacronComplice #SoutienRima #StopGenocide #GenocideinPalestine #Macron","Apr 21, 2024 · 6:49 PM UTC",106,1,Neutral
6625947181aad1cc6b12a062,https://twitter.com/_Citoyen_Alexis/status/1782059508308521134#m,Mobilisation à Marseille en soutien au peuple Palestinien et aux Gazaouis.  #Gaza #Palestine,"Apr 21, 2024 · 2:51 PM UTC",197,32,Neutral
6625947181aad1cc6b12a063,https://twitter.com/furkannewscom/status/1782060489763148128#m,"Filistinli Anne Amina Ghannam, şehit düşen iki oğluna veda ediyor...  İşgalci İsrail saldırılarında daha önce iki oğlu daha şehit edilmişti.  اخبار #حرب_غزة #غزة_تنتصر #عاجل #Palestine #Gaza #Gaza_Genocide #IsraeliNewNazism","Apr 21, 2024 · 2:55 PM UTC",73,0,Neutral
6625947181aad1cc6b12a064,https://twitter.com/r_chekkat/status/1782138756750868505#m,"Beaucoup de personnes, la plupart musulmanes, m'ont contacté pour me dire qu'elles sont convoquées par la police en raison de publications sur les RS (souvent en lien avec la #Palestine)  Les personnalités inquiétées ne sont que la partie visible d'une répression bien plus large.","Apr 21, 2024 · 8:06 PM UTC",392,20,Positive
6625947181aad1cc6b12a065,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782174091124072680#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:26 PM UTC",0,0,Neutral
6625947181aad1cc6b12a066,https://twitter.com/UNLazzarini/status/1782167168584483125#m,The situation in the West Bank is worsening by the day including in #Palestine refugee camps.   The Israeli Security Forces’ recent operation in the Nour Shams camp caused  loss of life + severe damage to people’s homes & public services.   Hundreds of people among them at least 112  Palestinian children  were killed in the West Bank since 7 October.  Movement restrictions & Israeli settlers’ violence hamper people’s access to jobs and livelihoods + impose a state of constant fear.  It is time to end the occupation & address the  longest lasting unresolved conflict through political means + a genuine commitment to #peace.,"Apr 21, 2024 · 9:58 PM UTC",112,0,Negative
6625947181aad1cc6b12a067,https://twitter.com/BRICSNewsFR/status/1782105539012337869#m,"🚨 BREAKING 🚨  Malgré les avertissements de la #Russie, de la #Chine, de l’#Egypte, de la #Turquie, de l’#Iran et plus globalement de la communauté internationale : #Israel lance des frappes aériennes sur #Rafah dans le sud de #Gaza en #Palestine.  Les #USA et l’#OTAN ont été informé immédiatement.","Apr 21, 2024 · 5:54 PM UTC",434,62,Neutral
6625947181aad1cc6b12a068,https://twitter.com/sputnik_afrique/status/1781813091761631711#m,"L'Amérique parle d'un cessez-le-feu, mais elle finance les opérations militaires d'#Israël, ce qui relève de deux poids deux mesures, a déclaré à Sputnik Afrique le professeur Ntsikelelo Breakfast.  Telle est sa réaction au veto US à l'adhésion entière de la #Palestine à l'#Onu.","Apr 20, 2024 · 10:32 PM UTC",133,2,Neutral
6625947181aad1cc6b12a069,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782174052477796401#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:26 PM UTC",0,0,Neutral
6625947181aad1cc6b12a06a,https://twitter.com/EBjerkrheim/status/1782071804850221221#m,Exist - resist - return 🇵🇸🍉✌🏼 #Palestine,"Apr 21, 2024 · 3:40 PM UTC",75,11,Neutral
6625947181aad1cc6b12a06b,https://twitter.com/amr_rageh/status/1782174046777442703#m,The world stands with #Palestine. We are the majority. We can stop the #IsraeliTerrorists.,"Apr 21, 2024 · 10:26 PM UTC",0,0,Neutral
6625947181aad1cc6b12a06c,https://twitter.com/amr_rageh/status/1782174013915009437#m,The world stands with #Palestine. We are the majority. We can stop the #IsraeliTerrorists.,"Apr 21, 2024 · 10:26 PM UTC",0,0,Neutral
6625947181aad1cc6b12a06d,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782174012178837693#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:26 PM UTC",0,0,Neutral
6625947181aad1cc6b12a06e,https://twitter.com/ferozwala/status/1782164883838275745#m,#Pentagon spokesperson Maj. Gen. Pat #Ryder says he cannot speak about alleged Israeli occupation efforts to evacuate roughly a million people out of #Rafah ahead of a potential invasion.  #Gaza #Palestine,"Apr 21, 2024 · 9:49 PM UTC",2,0,Negative
6625947181aad1cc6b12a06f,https://twitter.com/furkannewscom/status/1782124479142924349#m,İstanbul'da Filistin'e Destek Yürüyüşü!  اخبار #حرب_غزة #غزة_تنتصر #عاجل #Palestine #Gaza #Gaza_Genocide #İstanbul,"Apr 21, 2024 · 7:09 PM UTC",79,2,Neutral
6625947181aad1cc6b12a070,https://twitter.com/ferozwala/status/1782162886254903615#m,"📹Confrontations erupt between young men & Israeli occupation forces at the Shuafat refugee camp checkpoint, northeast of occupied Jerusalem.  #AlQuds #WestBank #Palestine @qudsn #Breaking","Apr 21, 2024 · 9:41 PM UTC",1,0,Positive
6625947181aad1cc6b12a071,https://twitter.com/Maikiyason/status/1782173971695259986#m,"@sanchezcastejon Reconoce el estado de Palestina y de paso, haz algo con la ley mordaza!  #Palestine #gaza","Apr 21, 2024 · 10:26 PM UTC",0,0,Neutral
6625947181aad1cc6b12a072,https://twitter.com/Mediapart/status/1782011235237503214#m,"La solidarité avec la #Palestine est devenue un délit. Vouloir l’exprimer est passible de convocation policière, de condamnation pénale ou d’interdiction préalable. Tous les démocrates devraient s’en inquiéter.  Par @edwyplenel https://l.mediapart.fr/62Q","Apr 21, 2024 · 11:39 AM UTC",1237,178,Neutral
6625947181aad1cc6b12a073,https://twitter.com/SilentlySirs/status/1782142543959929335#m,"🔴 Shocking News: The soldier ""Tiray,"" who was seen in photos torturing Palestinian prisoners and boasting about it, was eliminated today by a Qassam sniper with a shot to the head. Her body is now in the army's morgue, pending an official announcement. #Tiray #Qassam #Palestine 🇵🇸","Apr 21, 2024 · 8:21 PM UTC",78,10,Negative
6625947181aad1cc6b12a074,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173959250985244#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:25 PM UTC",0,0,Neutral
6625947181aad1cc6b12a075,https://twitter.com/Omar_Gaza/status/1781985073434132928#m,"#طولكرم #Tulkarem  Please don't look away from what's happening in the West Bank for decades but especially since the last few months. It's not just #Gaza, all of #Palestine is under eraser and occupation.","Apr 21, 2024 · 9:55 AM UTC",319,6,Negative
6625947181aad1cc6b12a076,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173919937753269#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:25 PM UTC",0,0,Neutral
6625947181aad1cc6b12a077,https://twitter.com/CarymaRules/status/1782164651322507616#m,"Man in Star of David sweater complains to police about being followed and obstructed at the pro-Palestine rally.  He is dismissed and walks away, only to be followed and obstructed by the same marshals.  #cdnpoli #Toronto #Palestine #Israel #Gaza #ProtestMania","Apr 21, 2024 · 9:48 PM UTC",61,17,Neutral
6625947181aad1cc6b12a078,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173885888393457#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:25 PM UTC",0,0,Neutral
6625947181aad1cc6b12a079,https://twitter.com/ferozwala/status/1782156265021669662#m,"#BREAKING  The Ministry of Health: Medical teams at #Palestine Hospital are dealing with 3 gunshot wounds by Israeli live ammunition & a fourth injury to the hand, in the attack by Israeli occupation forces and settlers on the town of #Burqa near #Ramallah.  #WestBank @QudsNen","Apr 21, 2024 · 9:15 PM UTC",4,0,Positive
6625947181aad1cc6b12a07a,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173844645818376#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:25 PM UTC",0,0,Neutral
6625947181aad1cc6b12a07b,https://twitter.com/TaghridAlMawed/status/1782154273662423388#m,The nakba is ongoing and I want to return. Who's with me?  #palestine #rightofreturn #GazaGenocide,"Apr 21, 2024 · 9:07 PM UTC",42,1,Neutral
6625947181aad1cc6b12a07c,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173773699207257#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:25 PM UTC",0,0,Neutral
6625947181aad1cc6b12a07d,https://twitter.com/BobWolQuotes/status/1752449770025554138#m,"Israel’s military received orders to shell Israeli homes and even their own bases as they were overwhelmed by Hamas militants on October 7, 2023. #Israel #Palestine #Gaza https://thegrayzone.com/2023/10/27/israels-military-shelled-burning-tanks-helicopters/","Jan 30, 2024 · 9:52 PM UTC",3,0,Positive
6625947181aad1cc6b12a07e,https://twitter.com/zehrazainab72/status/1782043759813017777#m,#Iran Stands With #Palestine   RETWEET IF YOU SUPPORT PALESTINE ❤️ 🇵🇸,"Apr 21, 2024 · 1:48 PM UTC",1842,98,Neutral
6625947181aad1cc6b12a07f,https://twitter.com/ferozwala/status/1782150210728411301#m,"Urgent| Press coverage: A raid by Israeli occupation warplanes targeted a house in the Mawasi Khan Yunis area, south of the Gaza Strip.  #Gaza #Palestine @qudsn #Breaking","Apr 21, 2024 · 8:51 PM UTC",2,0,Neutral
6625947181aad1cc6b12a080,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173729965179065#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:25 PM UTC",0,1,Neutral
6625947181aad1cc6b12a081,https://twitter.com/BobWolQuotes/status/1752450423892349376#m,Israeli settler Yasmin Porat has claimed that Israeli civilians were killed by Israeli forces and not by Hamas. #Israel #Palestine #Gaza https://www.middleeastmonitor.com/20231021-israel-settler-israel-forces-killed-hostages-not-hamas/,"Jan 30, 2024 · 9:55 PM UTC",4,1,Negative
6625947181aad1cc6b12a082,https://twitter.com/BobWolQuotes/status/1754933518424059949#m,"During the first quarter of 2023, Israeli authorities demolished, forced people to demolish or seized 290 Palestinian-owned structures across the occupied West Bank. #Israel #Palestine #WestBank https://www.declassifieduk.org/the-two-state-solution-is-a-smokescreen-for-israels-ethnic-cleansing/","Feb 6, 2024 · 6:22 PM UTC",3,0,Negative
6625947181aad1cc6b12a083,https://twitter.com/CarymaRules/status/1782132454272225714#m,"Protesters use their voices, drums, and horns to chant support for Palestine.  #cdnpoli #Toronto #Palestine #Israel #Gaza #ProtestMania","Apr 21, 2024 · 7:41 PM UTC",14,13,Neutral
6625947181aad1cc6b12a084,https://twitter.com/ferozwala/status/1782149090916418030#m,"Urgent| Press sources: 26 Palestinians died in #Rafah in less than 24 hours, including 16 children & 5 women.  #Gaza #Palestine @qudsn #Breaking","Apr 21, 2024 · 8:47 PM UTC",1,0,Negative
6625947181aad1cc6b12a085,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173686411514168#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:24 PM UTC",0,1,Neutral
6625947181aad1cc6b12a086,https://twitter.com/seekingsuccessp/status/1782173658229694534#m,TORONTO RAPPER WANTS TO GO TO PALESTINE ￼  #freepalestine #palestine #war #toronto,"Apr 21, 2024 · 10:24 PM UTC",0,0,Positive
6625947181aad1cc6b12a087,https://twitter.com/ghada_pales/status/1782173656547815674#m,🔴Urgent | Al Jazeera sources: An Israeli airstrike targets a house in the city of Deir al-Balah in the central Gaza Strip.  #FreePalestine #Palestine #Gaza_life_matters #RafahUnderAttack #NorthenGazaStarving,"Apr 21, 2024 · 10:24 PM UTC",0,1,Neutral
6625947181aad1cc6b12a088,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173651556872398#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:24 PM UTC",0,1,Neutral
6625947181aad1cc6b12a089,https://twitter.com/Jannat_Jahaan_/status/1782035482358263886#m,गाज़ा के बच्चे दुनिया के सबसे ज़्यादा ताकतवर बच्चे हैं ❤️  #Israel #Gaza #Palestine #Iran #IsraeliTerrorists #Israel,"Apr 21, 2024 · 1:15 PM UTC",521,22,Neutral
6625947181aad1cc6b12a08a,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173605344038913#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:24 PM UTC",0,1,Neutral
6625947181aad1cc6b12a08b,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173564118135243#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:24 PM UTC",0,1,Neutral
6625947181aad1cc6b12a08c,https://twitter.com/CarymaRules/status/1782170888831451598#m,Toronto Chief of Police Myron Demkiw shakes hands with frontline officers at downtown protest.   #cdnpoli #Toronto #Palestine #Israel #Gaza #ProtestMania,"Apr 21, 2024 · 10:13 PM UTC",7,2,Neutral
6625947181aad1cc6b12a08d,https://twitter.com/MiddleEastEye/status/1782141706164392099#m,🔴 UPDATE #Israel #Palestine  At least five rockets were launched from the Iraqi town of Zummar towards a US military base in northeastern Syria  Read more ⤵️ https://www.middleeasteye.net/live/israels-war-gaza-live-israel-pounds-rafah-overnight-strikes,"Apr 21, 2024 · 8:17 PM UTC",17,1,Negative
6625947181aad1cc6b12a08e,https://twitter.com/palinfoen/status/1782054180338704475#m,Dozens of concerned citizens joined together to protest outside the Diamond Direct in Housten and bring attention to the billion dollar diamond industry that is helping fuel #Israel’s terror campaign in #Palestine. #GazaGenocide‌,"Apr 21, 2024 · 2:30 PM UTC",55,1,Positive
6625947181aad1cc6b12a08f,https://twitter.com/UNICEFmena/status/1782053498630148191#m,"""#Children in the State of #Palestine have been caught in a tragic and vicious cycle of violence for too long. This is a war disproportionately affecting children.""  @AdeleKhodr, UNICEF Regional Director","Apr 21, 2024 · 2:27 PM UTC",93,4,Negative
6625947181aad1cc6b12a090,https://twitter.com/MiddleEastEye/status/1781982089992114424#m,🔴 UPDATE #Israel #Palestine   Palestinian civil defence teams continue to recover bodies of Palestinians believed to have been buried by Israeli forces in mass graves in the courtyard of Nasser hospital in Khan Younis  More here ⤵️ https://www.middleeasteye.net/live-blog/live-blog-update/hundreds-bodies-found-khan-younis-mass-graves?nid=357231&topic=Israel%2527s%2520war%2520on%2520Gaza&fid=511136,"Apr 21, 2024 · 9:43 AM UTC",256,8,Positive
6625947181aad1cc6b12a091,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782173524851044776#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:24 PM UTC",0,1,Neutral
6625947181aad1cc6b12a092,https://twitter.com/beritapopuler_/status/1777924191272263938#m,×  BARANG BAGUS BOS ‼️  Tante ibella main di bali https://d000d.com/e/opmd2zc2b3dj https://doood.cam/w/5fRtgFBhyr  KUMPULAN A XXX DIARY  https://d000d.com/f/5orks1h86y https://doood.cam/w/7UtXrh2qYs  Jalur Gaza wajib retweet  #Hamas #Israel #Palestine,"Apr 10, 2024 · 4:58 AM UTC",9512,23,Positive
6625947181aad1cc6b12a093,https://twitter.com/kara_gzzmm/status/1780986186049155094#m,Henüz 20 günlük bir bebeğin ne suçu olabilir ki !  Kat!l !srailin hedefinde yine çocuklar ve siviller var…  #Savechildreningaza #Gaza_under_attack_now #GazaGenocide #GazaStarving #Palestine #GazzedeÇocuklarÖldürülüyor,"Apr 18, 2024 · 3:46 PM UTC",112,8,Neutral
6625947181aad1cc6b12a094,https://twitter.com/DaliaNewYork/status/1782170706706375140#m,Southern California University students protesting banning Asna Tabassem speech for the graduation ceremony. #Palestine 🇵🇸,"Apr 21, 2024 · 10:13 PM UTC",8,0,Neutral
6625947181aad1cc6b12a095,https://twitter.com/TRENDGAZA1948/status/1782142332436881919#m,#ترند_غزة بعدما أشيع خبر استشهاده.. قائد كتيبة طولكرم “أبو شجاع” يظهر فجأة خلال تشييع شهداء مخيم نور شمس وسط فرح وتكبيرات  #غزة #Gaza #فلسطين #Palestine https://nitter.net/AJArabic/status/1782141786502090900/video/1,"Apr 21, 2024 · 8:20 PM UTC",16,1,Neutral
6625947181aad1cc6b12a096,https://twitter.com/furkannewscom/status/1782131794231304611#m,Batı Şeria'da Şehitlere Veda...  اخبار #حرب_غزة #غزة_تنتصر #عاجل #Palestine #Gaza #Gaza_Genocide  Haberin detayları için tıklayınız ⤵️ https://furkannews.com/bati-seriada-sehitlere-veda/,"Apr 21, 2024 · 7:38 PM UTC",31,0,Neutral
6625947181aad1cc6b12a097,https://twitter.com/ferozwala/status/1782144920775761973#m,"Press coverage: Injuries from suffocation as a result of the occupation forces firing heavy tear gas bombs coinciding with a settler attack on the town of #Barqa, east of #Ramallah.   #WestBank #Palestine","Apr 21, 2024 · 8:30 PM UTC",1,0,Negative
6625947181aad1cc6b12a098,https://twitter.com/jean_marc_Nauts/status/1782173419116573056#m,"La situation en #Cisjordanie s'aggrave de jour en jour, y compris dans les camps de réfugiés de #Palestine. Il est temps de mettre fin à l'occupation et de résoudre le conflit non résolu le plus ancien par des moyens politiques + un véritable engagement en faveur de la #paix.","Apr 21, 2024 · 10:23 PM UTC",0,1,Neutral
6625947181aad1cc6b12a099,https://twitter.com/N1sarAhmed/status/1782078676693111023#m,"@SkyNews turning up for a ""Much Ado about Nothing"" situation....? But completely overlooking mass graves and a genocide in #Gaza - still ongoing. #Palestine @aljenglish @MiddleEastMnt @MiddleEastEye @AlJazeeraWorld #Israel","Apr 21, 2024 · 4:07 PM UTC",15,0,Positive
6625947181aad1cc6b12a09a,https://twitter.com/IrnaEnglish/status/1782112919590686828#m,"The Zionist army announced on Sunday that Dor Zimel, a deputy company commander in Battalion 8103 of the 6th Etzioni Brigade, was killed in a drone attack by Lebanon's Hezbollah a few days ago in the ""Arab al-Aramshe"", northern occupied #Palestine.","Apr 21, 2024 · 6:23 PM UTC",191,8,Negative
